Rank,University,Country,Article,Citation,Total Document,AIT,CIT,Collaboration,Total
2375,National Institute of Technology Patna,INDIA,24.72,31.06,14.96,27.35,25.15,18.19,141.44
2376,Symbiosis International University,INDIA,5.52,37.09,11.36,32.23,39.05,16.1,141.35
2377,Missouri State University,USA,17.38,32.81,16.11,29.06,24.99,20.96,141.31
2378,MinNan Normal University,CHINA MAINLAND,19.46,33.31,12.88,30.61,29.28,15.76,141.31
2379,Universidade Estadual do Ceara,BRAZIL,20.12,32.38,15.97,28.26,23.49,21.08,141.3
2380,Shaanxi University of Chinese Medicine,CHINA MAINLAND,24.65,33.39,14.76,30.04,26.16,12.32,141.3
2381,University of Richmond,USA,14.72,33.06,16.25,29.53,26.07,21.57,141.19
2382,Sokoine University of Agriculture,TANZANIA,14.36,31.41,12.1,28.19,26.92,28.2,141.18
2383,Slovak Medical University Bratislava,SLOVAKIA,8.5,34.53,13.69,30.09,29.04,25.29,141.14
2384,Loyola College - Chennai,INDIA,7.33,34.8,10.65,32.49,35.46,20.41,141.14
2385,University of Sindh,PAKISTAN,13.24,33.8,12.96,28.58,26.94,25.61,141.12
2386,Riga Stradins University,LATVIA,15.07,34.1,14.98,26.09,25.8,25.04,141.08
2387,Toyota Technological Institute,JAPAN,12.98,35.71,14.13,29.88,27.42,20.66,140.78
2388,Universidad Internacional de La Rioja (UNIR),SPAIN,22.29,29.09,14.9,26.49,23.15,24.79,140.73
2389,I. K. Gujral Punjab Technical University,INDIA,13.62,36.43,15.11,31.33,28.97,15.15,140.61
2390,Immanuel Kant Baltic Federal University,RUSSIA,14.48,32.14,15.28,27.79,24.89,26.01,140.59
2391,Karnatak University,INDIA,15.3,34.09,13.3,29.77,28.43,19.7,140.59
2392,Bingol University,TURKEY,15.64,33.59,16.14,30.18,28.51,16.52,140.58
2393,Universite de M'hammed Bougara Boumerdes,ALGERIA,17.59,30.54,14.73,27.35,24.64,25.61,140.46
2394,University of Rajasthan,INDIA,11.23,35.36,13.24,30.43,33.11,16.96,140.33
2395,Semnan University of Medical Sciences,IRAN,16.96,35.41,13.01,28.02,26.88,20.0,140.27
2396,Universite de Mascara,ALGERIA,8.67,33.99,10.2,30.6,32.53,24.25,140.24
2397,TOBB Ekonomi ve Teknoloji University,TURKEY,13.99,31.12,18.27,28.46,25.49,22.89,140.22
2398,Giresun University,TURKEY,20.02,32.99,17.54,28.29,24.16,17.18,140.18
2399,Sari Agricultural Sciences & Natural Resources University (SANRU),IRAN,15.98,34.44,11.12,29.52,30.57,18.5,140.13
2400,Pandit Deendayal Petroleum University,INDIA,15.87,34.11,12.85,29.22,29.61,18.38,140.04
2401,University of the Philippines Los Banos,PHILIPPINES,16.75,32.37,15.45,25.09,22.65,27.7,140.01
2402,Mustansiriya University,IRAQ,16.2,32.06,14.47,26.85,25.31,25.02,139.91
2403,National Institute of Technology Agartala,INDIA,19.46,35.13,15.61,29.52,26.76,13.38,139.86
2404,Indraprastha Institute of Information Technology Delhi,INDIA,11.65,32.33,16.23,27.35,26.59,25.65,139.79
2405,University of Basrah,IRAQ,16.09,31.18,12.39,27.68,26.37,26.07,139.78
2406,National University Kaohsiung,TAIWAN,19.28,30.91,15.38,27.88,23.32,22.87,139.64
2407,Alabama A&M University,USA,13.37,32.52,10.9,28.92,30.44,23.47,139.62
2408,Institut Teknologi Sepuluh Nopember,INDONESIA,16.42,31.21,22.31,22.47,20.46,26.75,139.62
2409,Kahramanmaras Sutcu Imam University,TURKEY,19.93,33.34,16.93,28.92,23.78,16.7,139.6
2410,University of Bahrain,BAHRAIN,15.64,29.68,12.34,28.03,26.91,26.96,139.57
2411,University of Mumbai,INDIA,14.36,34.67,15.96,28.34,25.98,20.25,139.56
2412,Hubei University of Chinese Medicine,CHINA MAINLAND,17.28,35.34,13.78,30.8,29.09,13.19,139.47
2413,Yunnan Minzu University,CHINA MAINLAND,17.79,33.45,13.97,29.91,27.58,16.61,139.31
2414,Thiruvalluvar University,INDIA,5.71,35.92,9.21,31.81,34.94,21.65,139.24
2415,Wuhan Donghu University,CHINA MAINLAND,3.3,35.46,11.49,31.77,36.38,20.6,139.0
2416,Karamanoglu Mehmetbey University,TURKEY,17.07,32.59,14.23,29.46,28.78,16.83,138.95
2417,University of Jan Evangelista Purkyne,CZECH REPUBLIC,15.64,31.42,14.65,27.92,26.1,23.19,138.92
2418,Huanggang Normal University,CHINA MAINLAND,14.36,34.9,12.95,30.52,30.96,15.2,138.89
2419,Air University Islamabad,PAKISTAN,23.74,28.3,12.24,26.03,24.13,24.25,138.69
2420,University of Moncton,CANADA,12.33,33.37,14.26,29.33,27.16,22.22,138.68
2421,Shanghai Polytechnic University,CHINA MAINLAND,13.87,34.7,13.69,30.09,31.2,14.94,138.49
2422,Jawaharlal Nehru Technological University - Hyderabad,INDIA,12.72,34.94,17.42,28.53,26.49,18.38,138.47
2423,Munzur University,TURKEY,11.92,34.87,11.69,31.86,33.0,15.1,138.44
2424,Universite des Sciences et de la Technologie d'Oran Mohamed Boudiaf,ALGERIA,14.83,31.59,14.32,27.25,24.85,25.61,138.44
2425,Shiv Nadar University,INDIA,18.0,33.65,13.59,27.26,25.49,20.44,138.43
2426,Erzincan Binali Yildirim University,TURKEY,16.53,33.91,17.65,29.56,25.9,14.78,138.33
2427,Bartin University,TURKEY,20.66,31.76,13.25,28.67,26.44,17.43,138.2
2428,Capital University of Economics & Business,CHINA MAINLAND,21.45,29.45,13.21,28.07,25.07,20.9,138.15
2429,Yale NUS College,SINGAPORE,10.8,35.85,11.61,28.4,28.62,22.84,138.12
2430,Humboldt State University,USA,11.37,35.52,13.32,29.44,28.64,19.8,138.08
2431,SUNY New Paltz,USA,9.61,32.05,13.24,30.21,29.74,23.11,137.96
2432,Tibet University,CHINA MAINLAND,16.31,33.87,11.67,29.88,29.82,16.38,137.93
2433,Shenyang Jianzhu University,CHINA MAINLAND,19.84,31.0,16.91,28.31,25.53,16.19,137.78
2434,University Quebec Abitibi-Temiscamingue,CANADA,14.36,32.74,12.52,27.99,27.39,22.77,137.77
2435,Universidade de Passo Fundo,BRAZIL,16.09,31.89,13.25,28.41,27.41,20.57,137.62
2436,University of Passau,GERMANY (FED REP GER),8.34,34.12,15.32,26.35,25.91,27.51,137.55
2437,College of Staten Island (CUNY),USA,10.94,34.64,14.98,28.34,26.87,21.74,137.5
2438,Universite Lyon 2,FRANCE,18.3,29.82,16.05,26.49,22.13,24.69,137.48
2439,Pontificia Universidad Catolica del Ecuador,ECUADOR,13.49,31.89,12.32,26.3,26.6,26.85,137.45
2440,Urmia University of Technology,IRAN,18.4,32.13,11.98,29.88,28.21,16.74,137.34
2441,Moi University,KENYA,12.46,30.96,12.06,27.24,26.54,28.04,137.29
2442,University Quebec Outaouais,CANADA,15.3,30.88,13.59,28.19,25.75,23.5,137.21
2443,Sumy State University,UKRAINE,5.52,30.99,13.19,27.22,35.47,24.79,137.19
2444,Universidade Estadual do Oeste do Parana,BRAZIL,18.99,32.49,16.04,26.87,24.06,18.72,137.16
2445,Sefako Makgatho Health Sciences University,SOUTH AFRICA,13.99,32.03,10.29,29.28,32.41,19.15,137.15
2446,"Indian Institute of Information Technology Design & Manufacturing, Jabalpur",INDIA,15.3,33.15,14.14,30.47,28.31,15.76,137.12
2447,University of Babylon,IRAQ,11.51,32.51,12.15,27.85,28.25,24.79,137.07
2448,Universidade de Caxias do Sul,BRAZIL,15.64,33.47,13.74,29.35,26.55,18.31,137.06
2449,British University in Egypt,EGYPT,16.75,30.75,16.2,26.61,25.6,21.11,137.01
2450,Beirut Arab University,LEBANON,21.1,28.29,12.65,25.19,23.14,26.53,136.9
2451,Misr University for Science & Technology,EGYPT,14.95,32.07,11.7,29.0,28.52,20.63,136.86
2452,Sang Myung University,SOUTH KOREA,20.57,31.65,14.62,28.5,24.85,16.65,136.84
2453,University of Malakand,PAKISTAN,15.41,34.29,11.82,26.56,25.21,23.45,136.75
2454,Baku State University,AZERBAIJAN,13.99,31.94,15.57,24.47,24.03,26.71,136.71
2455,Guangxi University of Chinese Medicine,CHINA MAINLAND,19.84,33.76,13.83,27.91,25.9,15.41,136.65
2456,Jan Dlugosz University,POLAND,14.23,32.16,12.88,28.1,26.09,22.94,136.41
2457,University of Santo Tomas,PHILIPPINES,6.98,32.19,13.45,28.18,29.64,25.94,136.38
2458,National Taipei University of Nursing & Health Science (NTUNHS),TAIWAN,20.3,31.2,13.76,28.6,24.88,17.64,136.37
2459,Shanxi Datong University,CHINA MAINLAND,19.46,32.45,13.2,29.97,27.53,13.69,136.3
2460,Ahi Evran University,TURKEY,20.02,32.39,15.83,27.3,22.74,17.92,136.2
2461,Lehman College (CUNY),USA,11.65,33.47,14.41,27.75,25.63,23.14,136.05
2462,University of Los Andes Venezuela,VENEZUELA,10.06,31.72,13.82,25.99,24.94,29.44,135.98
2463,Providence University - Taiwan,TAIWAN,18.89,29.3,12.71,27.69,25.04,22.28,135.9
2464,Tomsk State University of Control Systems & Radioelectronics,RUSSIA,17.17,32.5,15.42,25.08,24.65,20.87,135.7
2465,Beijing Union University,CHINA MAINLAND,16.64,31.22,14.49,28.35,25.11,19.63,135.44
2466,Tianjin University of Commerce,CHINA MAINLAND,20.84,32.57,13.63,24.78,23.38,20.19,135.4
2467,Universidad de Magallanes,CHILE,9.46,32.96,11.55,27.21,28.12,25.99,135.28
2468,Eastern Michigan University,USA,15.41,32.06,15.61,27.99,23.86,20.35,135.28
2469,Jiujiang University,CHINA MAINLAND,20.12,31.02,13.94,29.32,26.58,14.22,135.2
2470,Universidade Estadual do Norte Fluminense,BRAZIL,18.0,32.93,14.85,26.45,23.47,19.46,135.16
2471,Comillas Pontifical University,SPAIN,15.18,31.78,12.84,27.86,26.58,20.9,135.14
2472,Universidad Nacional de Asuncion,PARAGUAY,2.87,32.86,11.8,28.12,33.21,26.26,135.12
2473,Escuela Superior de Administracion y Direccion de Empresas (ESADE),SPAIN,10.94,32.13,9.29,29.14,31.63,21.79,134.93
2474,Southern Illinois University Edwardsville,USA,14.72,31.38,16.68,26.57,23.3,22.12,134.77
2475,Swarthmore College,USA,11.09,33.63,14.05,28.12,27.06,20.81,134.76
2476,Mahasarakham University,THAILAND,15.07,30.99,14.51,27.22,23.31,23.64,134.74
2477,Kochi University Technology,JAPAN,13.49,31.34,13.56,28.61,25.93,21.79,134.73
2478,Mustafa Kemal University,TURKEY,17.38,32.25,16.8,27.54,22.71,18.04,134.71
2479,London Business School,ENGLAND,4.14,35.06,9.77,29.51,32.36,23.87,134.71
2480,Anhui Science & Technology University,CHINA MAINLAND,17.38,33.6,12.32,30.14,28.65,12.52,134.62
2481,Beihua University,CHINA MAINLAND,19.75,30.65,16.45,28.0,24.79,14.89,134.53
2482,MIREA - Russian Technological University,RUSSIA,15.18,32.26,18.78,26.18,19.92,22.17,134.5
2483,GGS Indraprastha University,INDIA,17.38,32.89,15.18,28.02,26.12,14.78,134.38
2484,Texas A&M University Corpus Christi,USA,16.53,30.8,12.06,27.93,27.34,19.63,134.29
2485,Universite Constantine,ALGERIA,6.81,31.59,14.29,28.26,26.05,27.23,134.24
2486,Hengyang Normal University,CHINA MAINLAND,15.64,32.48,11.31,29.8,29.79,15.15,134.17
2487,Chicago Medical School,USA,6.63,36.11,12.07,30.67,32.09,16.56,134.12
2488,Namik Kemal University,TURKEY,8.83,35.44,16.01,29.47,26.32,17.72,133.79
2489,Kastamonu University,TURKEY,20.39,31.39,13.8,27.38,24.19,16.56,133.7
2490,Bangalore University,INDIA,15.18,32.15,14.37,28.45,26.94,16.61,133.7
2491,Lagos State University,NIGERIA,5.14,32.48,10.41,30.03,34.95,20.54,133.54
2492,Banasthali Vidyapith,INDIA,14.36,34.86,14.94,26.98,25.01,17.39,133.53
2493,University of Illinois Peoria,USA,4.94,34.04,13.2,29.48,31.73,20.03,133.42
2494,Niccolo Cusano Online University,ITALY,11.78,31.71,11.36,28.95,29.94,19.46,133.19
2495,Istanbul Bilgi University,TURKEY,12.85,28.63,18.88,25.97,23.72,23.09,133.15
2496,Tyumen State University,RUSSIA,15.87,29.88,15.31,24.45,22.17,25.37,133.05
2497,National Institute of Technology Hamirpur,INDIA,17.07,33.9,14.24,28.98,27.16,11.66,133.01
2498,Mount Allison University,CANADA,4.55,36.17,10.93,29.64,32.41,19.29,132.99
2499,European University Cyprus,CYPRUS,9.61,30.9,12.44,26.14,27.1,26.75,132.95
2500,Tallinn University,ESTONIA,11.37,28.82,14.45,27.68,25.25,25.33,132.89
2501,University of Washington Bothell,USA,6.63,38.1,12.95,28.16,29.91,17.13,132.89
2502,"George Emil Palade University of Medicine, Pharmacy, Science, & Technology of Targu Mures",ROMANIA,8.67,33.09,17.39,25.27,24.16,24.3,132.87
2503,Jiamusi University,CHINA MAINLAND,18.1,32.93,14.74,28.84,26.46,11.58,132.65
2504,Goa University,INDIA,13.99,32.16,12.41,26.36,27.34,20.38,132.64
2505,Hubei Engineering University,CHINA MAINLAND,8.5,35.23,11.4,31.0,32.13,14.33,132.6
2506,Xinjiang Agricultural University,CHINA MAINLAND,18.89,32.09,12.23,27.16,25.71,16.47,132.55
2507,Universidad Francisco de Vitoria,SPAIN,19.75,29.72,11.9,26.17,25.74,19.19,132.46
2508,University of Mosul,IRAQ,12.33,30.15,11.16,27.1,26.98,24.73,132.45
2509,Kogakuin University,JAPAN,11.09,31.83,14.28,28.83,26.78,19.63,132.43
2510,University of Sadat City,EGYPT,16.96,30.35,11.0,25.31,24.91,23.8,132.33
2511,Cankiri Karatekin University,TURKEY,14.11,32.54,13.04,28.67,27.07,16.83,132.26
2512,Toyo University,JAPAN,14.36,31.19,15.09,27.33,24.18,20.06,132.21
2513,National Formosa University,TAIWAN,15.53,30.38,15.05,29.16,26.02,16.05,132.2
2514,National Chin-Yi University of Technology,TAIWAN,23.19,29.45,14.98,25.32,20.75,18.38,132.08
2515,University of Engineering & Technology Peshawar,PAKISTAN,19.65,29.57,11.68,24.65,22.51,23.96,132.03
2516,Thai Nguyen University,VIETNAM,20.48,27.15,12.76,24.69,22.09,24.86,132.03
2517,Bharath Institute of Higher Education & Research,INDIA,4.94,32.57,9.22,31.22,37.58,16.38,131.91
2518,Yunnan University of Finance & Economics,CHINA MAINLAND,16.31,30.46,13.15,27.52,28.99,15.36,131.79
2519,Universite Rennes 2,FRANCE,5.52,33.52,12.17,27.56,32.05,20.96,131.78
2520,Bursa Technical University,TURKEY,16.2,32.22,12.28,27.87,26.73,16.47,131.76
2521,Vel Tech Rangarajan Dr Sagunthala R&D Institute of Science & Technology,INDIA,15.07,31.78,13.27,27.18,27.1,17.3,131.7
2522,Shaanxi University of Technology,CHINA MAINLAND,20.48,31.81,13.31,27.98,24.86,13.25,131.69
2523,Helmut Schmidt University,GERMANY (FED REP GER),13.99,28.9,13.84,28.37,26.26,20.19,131.56
2524,Diponegoro University,INDONESIA,13.62,28.58,22.44,21.4,19.48,26.01,131.53
2525,University of Kuala Lumpur,MALAYSIA,11.65,31.68,15.83,24.13,23.27,24.94,131.5
2526,Dong-Eui University,SOUTH KOREA,14.11,31.72,12.93,29.57,27.16,15.95,131.46
2527,Institut d'Etudes Politiques Paris (Sciences Po),FRANCE,8.83,29.53,13.95,29.2,27.0,22.94,131.45
2528,Saint Petersburg State Electrotechnical University,RUSSIA,14.11,30.16,21.91,22.53,17.74,24.81,131.27
2529,Franklin & Marshall College,USA,9.46,32.1,13.16,29.09,30.01,17.3,131.11
2530,Hungkuang University,TAIWAN,15.18,32.24,13.68,29.45,26.06,14.39,131.01
2531,Anqing Normal University,CHINA MAINLAND,15.87,32.19,12.18,29.63,27.97,12.99,130.82
2532,Sinop University,TURKEY,14.72,31.21,15.14,27.6,27.37,14.61,130.65
2533,Dr. Babasaheb Ambedkar Marathwada University (BAMU),INDIA,9.14,33.57,12.12,30.51,32.13,13.12,130.59
2534,Luiss Guido Carli University,ITALY,13.99,28.25,13.15,27.1,24.52,23.45,130.46
2535,Chaudhary Charan Singh University,INDIA,12.33,31.31,10.47,27.3,29.92,19.12,130.44
2536,University of Craiova,ROMANIA,18.4,28.76,19.23,21.29,18.73,24.03,130.43
2537,University of Chemical Technology & Metallurgy - Bulgaria,BULGARIA,11.92,29.66,13.66,26.32,24.36,24.43,130.35
2538,The New School,USA,8.5,30.8,16.86,28.5,25.43,20.22,130.3
2539,University of Calicut,INDIA,12.06,33.83,13.28,29.35,27.89,13.87,130.27
2540,Iskenderun Technical University,TURKEY,13.99,32.67,10.92,29.65,30.09,12.93,130.26
2541,LingNan Normal University,CHINA MAINLAND,19.93,30.52,13.48,27.8,25.21,13.32,130.26
2542,Ecole Nationale Veterinaire d'Alfort (ENVA),FRANCE,13.62,30.48,11.79,25.96,25.36,23.02,130.23
2543,Ho Chi Minh City University of Technology (HUTECH),VIETNAM,18.3,27.9,7.4,26.83,30.04,19.7,130.18
2544,University of Worcester,ENGLAND,9.61,30.74,12.81,28.21,27.37,21.25,129.99
2545,Belgorod State University,RUSSIA,6.63,30.64,13.83,28.38,28.0,22.43,129.92
2546,North Eastern Hill University,INDIA,15.53,31.48,14.68,25.97,22.35,19.87,129.88
2547,Assam University,INDIA,12.98,33.26,13.83,27.11,25.12,17.47,129.78
2548,Kazimierz Wielki University,POLAND,16.85,28.89,14.26,25.23,21.71,22.51,129.45
2549,Abdullah Gul University,TURKEY,11.37,33.38,10.67,27.64,28.71,17.55,129.33
2550,Corvinus University Budapest,HUNGARY,12.72,29.85,14.21,25.96,23.42,23.06,129.22
2551,Mangalore University,INDIA,16.85,31.44,14.28,26.93,24.62,15.1,129.22
2552,Nirma University,INDIA,12.72,33.43,13.53,26.3,26.2,16.96,129.15
2553,Lingnan University,HONG KONG,15.3,27.89,13.82,27.31,22.56,22.17,129.05
2554,Konan University,JAPAN,11.09,32.38,12.23,26.32,26.56,20.38,128.96
2555,Gannan Medical University,CHINA MAINLAND,18.7,31.71,13.16,27.01,25.5,12.86,128.93
2556,Rashtrasant Tukadoji Maharaj Nagpur University,INDIA,11.23,32.83,15.22,28.01,24.91,16.7,128.89
2557,University of Chittagong,BANGLADESH,14.83,30.33,11.45,23.99,23.02,25.17,128.79
2558,Andong National University,SOUTH KOREA,16.75,29.31,13.64,25.76,22.55,20.78,128.78
2559,Hunan University of Technology & Business,CHINA MAINLAND,15.64,31.26,9.51,27.61,31.05,13.69,128.76
2560,Colby College,USA,11.65,30.8,12.96,27.29,27.03,18.97,128.7
2561,Brawijaya University,INDONESIA,12.46,28.62,20.68,21.54,20.36,24.9,128.56
2562,Manipal University Jaipur,INDIA,16.09,30.73,13.98,25.42,25.08,17.18,128.48
2563,Wuhan Naval University of Engineering,CHINA MAINLAND,19.56,31.99,17.74,28.46,24.7,5.86,128.31
2564,Hanoi University of Mining & Geology,VIETNAM,11.37,30.23,7.81,27.38,30.65,20.69,128.13
2565,Universidad Autonoma de Ciudad Juarez,MEXICO,15.87,28.26,13.41,25.06,22.13,23.31,128.04
2566,Universidad de Colima,MEXICO,14.11,30.6,13.39,25.12,22.36,22.33,127.91
2567,Sebelas Maret University,INDONESIA,10.21,29.46,23.46,20.15,20.1,24.41,127.79
2568,Indiana State University,USA,9.3,31.01,12.6,28.03,27.82,19.01,127.77
2569,Shenzhen Institute of Information Technology,CHINA MAINLAND,16.53,29.66,10.83,28.64,29.02,12.99,127.67
2570,University of Sunderland,ENGLAND,7.68,30.88,12.43,27.55,27.82,21.28,127.63
2571,University of Northern Colorado,USA,11.51,30.44,15.51,27.82,24.17,18.04,127.49
2572,North Carolina Central University,USA,9.61,31.21,12.38,26.84,26.29,21.11,127.45
2573,Anhui University of Finance & Economics,CHINA MAINLAND,15.07,29.39,9.95,28.02,29.56,15.46,127.45
2574,University Sri Jayewardenepura,SRI LANKA,15.18,30.93,12.41,23.47,21.76,23.4,127.17
2575,Oberlin College,USA,6.63,31.15,13.13,28.72,30.5,16.96,127.08
2576,Xuzhou University of Technology,CHINA MAINLAND,16.31,33.06,12.09,26.84,26.55,12.17,127.03
2577,Acharya Nagarjuna University,INDIA,10.51,31.43,12.95,26.91,25.34,19.83,126.97
2578,Hampton University,USA,2.42,34.61,11.77,28.4,30.72,19.01,126.94
2579,Waterford Institute of Technology,IRELAND,6.45,31.53,11.59,26.89,27.12,23.28,126.86
2580,Universite du Quebec a Rimouski,CANADA,17.79,28.66,12.02,23.38,21.4,23.4,126.65
2581,University of Petroleum & Energy Studies (UPES),INDIA,15.53,31.12,14.05,25.11,23.86,16.83,126.5
2582,Universidad Autonoma de Coahuila,MEXICO,14.95,29.99,12.55,25.75,23.13,20.09,126.46
2583,Cardinal Stefan Wyszynski University in Warsaw,POLAND,17.07,28.57,13.37,24.16,21.04,22.22,126.44
2584,Ambo University,ETHIOPIA,6.45,31.19,4.93,28.76,40.82,14.28,126.43
2585,Ryukoku University,JAPAN,14.83,30.26,14.27,25.97,22.89,18.15,126.38
2586,Lafayette College,USA,8.5,31.57,13.83,27.3,28.73,16.42,126.35
2587,Singapore Institute of Technology,SINGAPORE,8.18,30.29,10.18,26.76,29.41,21.48,126.3
2588,Adelphi University,USA,10.8,29.56,13.91,27.66,24.87,19.39,126.18
2589,University of Chichester,ENGLAND,3.73,31.36,10.09,29.41,34.67,16.74,125.99
2590,Dr. Hari Singh Gour University,INDIA,8.67,35.47,11.41,26.11,27.12,17.18,125.95
2591,B. S. Abdur Rahman Crescent Institute of Science & Technology,INDIA,13.11,32.18,11.12,25.93,26.38,17.13,125.86
2592,Universite 8 Mai 1945 de Guelma,ALGERIA,11.65,28.4,11.26,26.45,26.01,22.01,125.78
2593,University of Macedonia,GREECE,10.94,29.52,13.57,25.31,23.98,22.33,125.65
2594,Hunan Institute of Science & Technology,CHINA MAINLAND,16.2,29.86,10.93,28.46,27.86,12.32,125.63
2595,Universidad Catolica del Maule,CHILE,18.5,26.49,12.53,22.3,20.03,25.7,125.55
2596,Austral University,ARGENTINA,6.98,29.91,11.58,26.37,29.15,21.54,125.53
2597,Izmir Ekonomi Universitesi,TURKEY,9.91,28.62,13.06,27.0,26.75,20.06,125.39
2598,Universidade Estadual de Montes Claros,BRAZIL,7.5,32.77,10.94,28.22,30.89,15.05,125.38
2599,Universidade Federal do Estado do Rio de Janeiro,BRAZIL,15.76,29.07,14.8,24.74,21.47,19.53,125.37
2600,Universitas Syiah Kuala,INDONESIA,8.18,28.79,16.19,23.27,23.51,25.33,125.27
2601,Okayama University of Science,JAPAN,21.7,27.61,14.64,22.38,18.35,20.57,125.25
2602,Shenyang Ligong University,CHINA MAINLAND,18.6,28.81,14.23,27.13,23.87,12.45,125.09
2603,Sultan Moulay Slimane University of Beni Mellal,MOROCCO,20.39,26.66,13.54,22.82,20.26,21.4,125.07
2604,Universidade Catolica de Brasilia,BRAZIL,12.33,31.32,12.19,24.7,23.09,21.43,125.05
2605,Shahroud University Medical Sciences,IRAN,12.19,32.95,10.44,27.23,27.55,14.67,125.03
2606,Shri Mata Vaishno Devi University,INDIA,10.51,31.59,11.29,27.27,28.19,16.05,124.9
2607,Jaypee University of Information Technology,INDIA,10.21,32.84,12.46,27.3,27.45,14.56,124.82
2608,Da Yeh University,TAIWAN,14.95,28.97,13.0,27.69,24.51,15.56,124.68
2609,Kurukshetra University,INDIA,15.87,30.4,14.79,26.08,23.05,14.45,124.63
2610,Northern Kentucky University,USA,3.09,31.48,10.85,28.64,37.4,13.12,124.58
2611,Hebei GEO University,CHINA MAINLAND,17.49,29.03,11.64,25.84,24.35,16.24,124.58
2612,Uskudar University,TURKEY,6.81,29.72,10.43,28.77,32.38,16.42,124.52
2613,Universite Mohamed Khider Biskra,ALGERIA,14.11,26.4,13.17,24.06,22.17,24.6,124.51
2614,National Taichung University of Science & Technology,TAIWAN,18.7,27.5,12.16,26.3,24.04,15.76,124.45
2615,Dilla University,ETHIOPIA,0.01,32.74,3.5,30.91,45.59,11.51,124.26
2616,University of Peloponnese,GREECE,5.9,31.92,12.45,25.19,26.52,22.17,124.15
2617,Hefei University,CHINA MAINLAND,17.69,28.84,11.91,26.0,24.08,15.61,124.13
2618,Instituto Superior Psicologia Aplicada (ISPA),PORTUGAL,10.06,28.52,11.12,26.36,24.17,23.85,124.08
2619,Jinggangshan University,CHINA MAINLAND,15.07,30.31,12.42,28.09,26.48,11.58,123.95
2620,Ming Chuan University,TAIWAN,15.3,28.43,13.24,25.68,22.66,18.61,123.92
2621,Sant Longowal Institute of Engineering & Technology (SLIET),INDIA,10.8,32.87,13.32,28.0,26.68,12.24,123.91
2622,Shahrekord University Medical Sciences,IRAN,12.46,32.66,12.58,25.89,23.8,16.47,123.86
2623,"Presidency University, Kolkata",INDIA,16.96,28.62,12.06,24.03,22.4,19.63,123.71
2624,Tokyo City University,JAPAN,11.37,28.56,14.49,25.96,24.36,18.86,123.6
2625,Qiqihar Medical University,CHINA MAINLAND,12.85,30.38,12.33,28.89,27.91,11.19,123.56
2626,Ned University of Engineering & Technology,PAKISTAN,11.65,27.93,11.25,24.41,23.69,24.45,123.38
2627,Nippon Dental University,JAPAN,12.19,29.17,10.89,27.0,25.57,18.53,123.35
2628,Harbin University of Commerce,CHINA MAINLAND,16.2,28.89,15.66,26.49,23.84,12.17,123.25
2629,Siirt University,TURKEY,16.53,28.62,12.5,25.04,23.37,17.18,123.23
2630,Ordu University,TURKEY,16.53,29.17,15.23,25.59,21.28,15.31,123.11
2631,Daegu Haany University,SOUTH KOREA,8.18,31.01,10.04,29.62,29.6,14.45,122.9
2632,Hanoi National University of Education,VIETNAM,13.11,28.63,11.36,24.72,24.39,20.66,122.87
2633,National Chi Nan University,TAIWAN,13.62,28.28,13.76,26.62,22.94,17.64,122.86
2634,Universidad Tecnica Particular de Loja,ECUADOR,8.83,27.48,12.86,23.78,23.54,26.24,122.71
2635,Nile University,EGYPT,10.8,27.99,10.78,25.17,26.59,21.28,122.61
2636,University Kelaniya,SRI LANKA,11.23,28.68,12.33,23.55,22.63,24.19,122.6
2637,University of Gloucestershire,ENGLAND,11.37,27.65,12.87,25.66,23.43,21.62,122.6
2638,Neijiang Normal University,CHINA MAINLAND,13.62,29.4,11.12,25.85,27.11,15.46,122.57
2639,Gyeongnam National University of Science and Technology,SOUTH KOREA,12.98,30.39,10.58,25.96,25.67,16.87,122.46
2640,College of New Jersey,USA,10.06,29.62,14.49,26.69,24.15,17.43,122.44
2641,Universidad de Los Lagos,CHILE,12.72,28.4,10.99,24.3,23.26,22.74,122.4
2642,Qinghai Normal University,CHINA MAINLAND,15.76,29.01,11.64,25.97,25.56,14.45,122.39
2643,Tokyo Dental College,JAPAN,14.95,30.64,12.59,26.69,23.66,13.81,122.35
2644,Universidad Loyola Andalucia,SPAIN,12.06,28.03,12.01,24.94,23.32,21.93,122.29
2645,California State University East Bay,USA,10.65,28.58,14.33,25.59,25.19,17.76,122.09
2646,Paris School of Economics,FRANCE,8.5,27.29,11.8,27.34,23.9,23.24,122.08
2647,Al Baha University,SAUDI ARABIA,15.87,25.41,11.02,22.49,21.42,25.82,122.04
2648,University of Science & Technology of Bamako,MALI,5.71,28.44,9.88,25.27,26.61,25.94,121.85
2649,Toulouse School of Economics,FRANCE,9.91,28.11,10.72,25.99,23.45,23.64,121.82
2650,Universidade do Estado do Amazonas,BRAZIL,11.78,28.84,11.12,24.95,25.45,19.6,121.75
2651,Bryn Mawr College,USA,2.65,31.91,11.74,28.0,30.39,16.92,121.61
2652,Universidade Estadual da Paraiba,BRAZIL,17.28,28.38,14.16,23.95,20.45,17.3,121.52
2653,SUNY Polytechnic Institute,USA,5.9,31.09,11.64,27.02,27.47,18.27,121.39
2654,Silpakorn University,THAILAND,10.06,28.63,12.16,25.75,24.56,20.22,121.38
2655,California State University Bakersfield,USA,6.81,32.44,10.35,25.85,27.42,18.38,121.25
